Episode,sum_rewwards,loss,entropy,paso_episodio,c_exploracion,p_exploracion,c_explotacion,p_explotacion,duration
76.0,19.0,5.564776986837387,6.996681488176541,19.0,9.0,0.47368421052631576,10.0,0.5263157894736842,19.0
77.0,11.0,3.2238912731409073,7.006695226837041,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
78.0,11.0,3.3003305047750473,7.016609683894219,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
79.0,15.0,4.110349148511887,7.029972911706386,15.0,7.0,0.4666666666666667,8.0,0.5333333333333333,15.0
80.0,11.0,3.3308539390563965,7.039660349862075,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
81.0,12.0,3.6046160012483597,7.050122520269058,12.0,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0
82.0,11.0,3.524519294500351,7.059617628291381,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
83.0,12.0,3.753079980611801,7.069874128458573,12.0,3.0,0.25,9.0,0.75,12.0
84.0,10.0,3.011787563562393,7.078341579557672,10.0,4.0,0.4,6.0,0.6,10.0
85.0,8.0,2.40352500975132,7.085064293952547,8.0,3.0,0.375,5.0,0.625,8.0
86.0,11.0,3.379012554883957,7.094234845924756,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
87.0,16.0,4.535470858216286,7.107425474110705,16.0,5.0,0.3125,11.0,0.6875,16.0
88.0,8.0,2.120375692844391,7.113956109566034,8.0,0.0,0.0,8.0,1.0,8.0
89.0,11.0,3.1746868193149567,7.122866658599081,11.0,5.0,0.45454545454545453,6.0,0.5454545454545454,11.0
90.0,15.0,4.461283430457115,7.134890851565883,15.0,6.0,0.4,9.0,0.6,15.0
91.0,12.0,3.4433484226465225,7.144407180321139,12.0,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0
92.0,10.0,2.8268084675073624,7.1522688560325385,10.0,4.0,0.4,6.0,0.6,10.0
93.0,10.0,3.0450043082237244,7.160069207596127,10.0,3.0,0.3,7.0,0.7,10.0
94.0,9.0,2.426283821463585,7.167037876912218,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
95.0,9.0,2.7582523822784424,7.173958319756794,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
96.0,19.0,5.674068346619606,7.188412736496952,19.0,6.0,0.3157894736842105,13.0,0.6842105263157895,19.0
97.0,9.0,2.9237876534461975,7.195187320178709,9.0,3.0,0.3333333333333333,6.0,0.6666666666666666,9.0
98.0,13.0,4.183022558689117,7.204892510204672,13.0,3.0,0.23076923076923078,10.0,0.7692307692307693,13.0
99.0,12.0,3.7175727784633636,7.213768308118642,12.0,3.0,0.25,9.0,0.75,12.0
100.0,10.0,3.3362080454826355,7.221105098182493,10.0,3.0,0.3,7.0,0.7,10.0
101.0,13.0,3.962914675474167,7.23056315340929,13.0,3.0,0.23076923076923078,10.0,0.7692307692307693,13.0
102.0,10.0,3.16804963350296,7.237778191923441,10.0,5.0,0.5,5.0,0.5,10.0
103.0,13.0,4.08523890376091,7.247080584585758,13.0,7.0,0.5384615384615384,6.0,0.46153846153846156,13.0
104.0,12.0,3.9278925359249115,7.255591274253664,12.0,3.0,0.25,9.0,0.75,12.0
