Episode,sum_rewwards,loss,entropy,paso_episodio,c_exploracion,p_exploracion,c_explotacion,p_explotacion,duration
55.0,14.0,3.2553516030311584,7.22110509818272,14.0,4.0,0.2857142857142857,10.0,0.7142857142857143,14.0
56.0,22.0,5.698945447802544,7.2370590261249585,22.0,4.0,0.18181818181818182,18.0,0.8181818181818182,22.0
57.0,18.0,4.213748708367348,7.249925536718249,18.0,5.0,0.2777777777777778,13.0,0.7222222222222222,18.0
58.0,15.0,3.73817777633667,7.260522598089761,15.0,3.0,0.2,12.0,0.8,15.0
59.0,17.0,4.260347172617912,7.272398392569884,17.0,7.0,0.4117647058823529,10.0,0.5882352941176471,17.0
60.0,13.0,2.9738713651895523,7.281385663570511,13.0,3.0,0.23076923076923078,10.0,0.7692307692307693,13.0
61.0,15.0,3.687107890844345,7.291656209174384,15.0,2.0,0.13333333333333333,13.0,0.8666666666666667,15.0
62.0,15.0,3.5053072422742844,7.301822342138052,15.0,2.0,0.13333333333333333,13.0,0.8666666666666667,15.0
63.0,15.0,3.347826212644577,7.311886164077422,15.0,2.0,0.13333333333333333,13.0,0.8666666666666667,15.0
64.0,19.0,4.215490028262138,7.324489979348643,19.0,4.0,0.21052631578947367,15.0,0.7894736842105263,19.0
65.0,17.0,3.854621037840843,7.335633981927406,17.0,2.0,0.11764705882352941,15.0,0.8823529411764706,17.0
66.0,17.0,4.382008850574493,7.346655163176423,17.0,6.0,0.35294117647058826,11.0,0.6470588235294118,17.0
67.0,14.0,3.7359928637742996,7.355641102974351,14.0,1.0,0.07142857142857142,13.0,0.9285714285714286,14.0
68.0,17.0,4.028566971421242,7.366445148327793,17.0,3.0,0.17647058823529413,14.0,0.8235294117647058,17.0
69.0,18.0,4.088976740837097,7.377758908228021,18.0,2.0,0.1111111111111111,16.0,0.8888888888888888,18.0
70.0,17.0,3.7171279937028885,7.388327859577322,17.0,3.0,0.17647058823529413,14.0,0.8235294117647058,17.0
71.0,13.0,2.8886973708868027,7.396335293800518,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
72.0,14.0,3.3920217007398605,7.404887575616032,14.0,2.0,0.14285714285714285,12.0,0.8571428571428571,14.0
73.0,14.0,2.9875193685293198,7.413367335694965,14.0,2.0,0.14285714285714285,12.0,0.8571428571428571,14.0
74.0,17.0,3.8679287433624268,7.423568444259363,17.0,2.0,0.11764705882352941,15.0,0.8823529411764706,17.0
75.0,10.0,2.122211515903473,7.429520842786369,10.0,4.0,0.4,6.0,0.6,10.0
76.0,13.0,2.903203710913658,7.437206366870998,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
77.0,14.0,3.173707902431488,7.445417556701911,14.0,2.0,0.14285714285714285,12.0,0.8571428571428571,14.0
78.0,14.0,3.018062338232994,7.453561871643495,14.0,3.0,0.21428571428571427,11.0,0.7857142857142857,14.0
79.0,15.0,3.663457363843918,7.462214939768067,15.0,4.0,0.26666666666666666,11.0,0.7333333333333333,15.0
80.0,10.0,2.437058076262474,7.467942332285916,10.0,0.0,0.0,10.0,1.0,10.0
81.0,9.0,2.119977191090584,7.473069088032353,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
82.0,12.0,2.693116247653961,7.479864131165195,12.0,3.0,0.25,9.0,0.75,12.0
83.0,9.0,2.2482869401574135,7.48493028328996,9.0,0.0,0.0,9.0,1.0,9.0
84.0,10.0,2.5218979194760323,7.490529402060953,10.0,2.0,0.2,8.0,0.8,10.0
85.0,12.0,2.5948977917432785,7.4972072232034375,12.0,3.0,0.25,9.0,0.75,12.0
86.0,10.0,2.259280413389206,7.5027382107546225,10.0,2.0,0.2,8.0,0.8,10.0
87.0,10.0,2.475226506590843,7.508238774678575,10.0,1.0,0.1,9.0,0.9,10.0
88.0,10.0,2.0301051065325737,7.513709247839815,10.0,2.0,0.2,8.0,0.8,10.0
89.0,10.0,2.1360107213258743,7.519149957669948,10.0,2.0,0.2,8.0,0.8,10.0
90.0,9.0,1.975809320807457,7.52402141520622,9.0,0.0,0.0,9.0,1.0,9.0
91.0,10.0,2.4812884628772736,7.529406457837121,10.0,1.0,0.1,9.0,0.9,10.0
92.0,11.0,2.1581321880221367,7.535296702444341,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
93.0,11.0,2.4640937000513077,7.541152455136426,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
94.0,9.0,1.8628507405519485,7.545918151209091,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
95.0,11.0,1.7846237644553185,7.551712215351655,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
96.0,10.0,2.0575321465730667,7.556950572013187,10.0,2.0,0.2,8.0,0.8,10.0
97.0,8.0,1.8548317551612854,7.561121589529968,8.0,1.0,0.125,7.0,0.875,8.0
98.0,14.0,3.0700382441282272,7.568379267836258,14.0,3.0,0.21428571428571427,11.0,0.7857142857142857,14.0
99.0,13.0,2.928565450012684,7.57507169950762,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
100.0,11.0,2.4650012403726578,7.58069975222427,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
101.0,10.0,2.282482385635376,7.585788821731879,10.0,0.0,0.0,10.0,1.0,10.0
102.0,13.0,3.030303478240967,7.592366128519939,13.0,1.0,0.07692307692307693,12.0,0.9230769230769231,13.0
103.0,9.0,2.3953023105859756,7.596894438144797,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
104.0,10.0,2.986076906323433,7.601901959875134,10.0,1.0,0.1,9.0,0.9,10.0
105.0,10.0,2.431833401322365,7.6068845312198015,10.0,2.0,0.2,8.0,0.8,10.0
106.0,9.0,2.365793541073799,7.6113477174033495,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
107.0,11.0,2.090152896940708,7.616775808698518,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
108.0,11.0,2.3991296216845512,7.622174594817469,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
109.0,10.0,2.2645660787820816,7.6270574170188175,10.0,3.0,0.3,7.0,0.7,10.0
110.0,14.0,3.3065160289406776,7.633853559681723,14.0,4.0,0.2857142857142857,10.0,0.7142857142857143,14.0
111.0,17.0,5.235553614795208,7.64204440287327,17.0,4.0,0.23529411764705882,13.0,0.7647058823529411,17.0
112.0,11.0,2.815020129084587,7.647308832356201,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
113.0,13.0,2.904933735728264,7.653494909661455,13.0,3.0,0.23076923076923078,10.0,0.7692307692307693,13.0
114.0,9.0,1.913478970527649,7.657755271135051,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
115.0,10.0,3.122085176408291,7.662467815199994,10.0,1.0,0.1,9.0,0.9,10.0
116.0,11.0,3.243139311671257,7.667626091584984,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
117.0,9.0,2.2332272306084633,7.671826797879219,9.0,0.0,0.0,9.0,1.0,9.0
118.0,8.0,1.5736727491021156,7.6755460025379145,8.0,0.0,0.0,8.0,1.0,8.0
119.0,9.0,2.4153202325105667,7.67971363996668,9.0,0.0,0.0,9.0,1.0,9.0
120.0,13.0,2.5929678231477737,7.685703061234679,13.0,3.0,0.23076923076923078,10.0,0.7692307692307693,13.0
121.0,9.0,2.5260597094893456,7.689828668736635,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
122.0,9.0,1.830442763864994,7.69393732550891,9.0,0.0,0.0,9.0,1.0,9.0
123.0,11.0,2.251451015472412,7.69893619981357,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
124.0,12.0,2.7750840708613396,7.7043611679099655,12.0,3.0,0.25,9.0,0.75,12.0
125.0,11.0,2.3357436060905457,7.7093083333856605,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
126.0,9.0,2.707041397690773,7.713337888871718,9.0,0.0,0.0,9.0,1.0,9.0
127.0,10.0,2.556664578616619,7.717796211013225,10.0,0.0,0.0,10.0,1.0,10.0
128.0,11.0,2.7149279341101646,7.722677516468351,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
129.0,9.0,3.2986636385321617,7.726653664847903,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
130.0,9.0,2.372943915426731,7.730614066063578,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
131.0,8.0,3.4136197715997696,7.734121303328571,8.0,0.0,0.0,8.0,1.0,8.0
132.0,9.0,2.6509577333927155,7.738052297689484,9.0,0.0,0.0,9.0,1.0,9.0
133.0,9.0,1.8760684430599213,7.741967899820826,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
134.0,10.0,2.7348758056759834,7.746300662231381,10.0,1.0,0.1,9.0,0.9,10.0
135.0,12.0,2.688967600464821,7.751475318021601,12.0,1.0,0.08333333333333333,11.0,0.9166666666666666,12.0
136.0,11.0,2.903656005859375,7.756195343947771,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
137.0,11.0,3.797865368425846,7.760893195851303,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
138.0,12.0,3.9505199939012527,7.765993079408024,12.0,1.0,0.08333333333333333,11.0,0.9166666666666666,12.0
139.0,8.0,2.328183799982071,7.769378609513749,8.0,0.0,0.0,8.0,1.0,8.0
140.0,12.0,3.5474655628204346,7.774435510302611,12.0,1.0,0.08333333333333333,11.0,0.9166666666666666,12.0
141.0,10.0,2.3580066487193108,7.778630147326048,10.0,1.0,0.1,9.0,0.9,10.0
142.0,9.0,2.3445756658911705,7.78239033558773,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
143.0,10.0,2.870089940726757,7.78655180642904,10.0,2.0,0.2,8.0,0.8,10.0
144.0,9.0,3.258587971329689,7.790282380703286,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
145.0,9.0,4.033591665327549,7.793999089504384,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
146.0,10.0,2.4081406742334366,7.798112628829341,10.0,0.0,0.0,10.0,1.0,10.0
147.0,8.0,2.0664453506469727,7.8013913202909935,8.0,0.0,0.0,8.0,1.0,8.0
148.0,8.0,1.9118062444031239,7.804659297056289,8.0,2.0,0.25,6.0,0.75,8.0
149.0,9.0,2.4048809185624123,7.8083230503908325,9.0,0.0,0.0,9.0,1.0,9.0
150.0,11.0,3.9196227937936783,7.812782818577826,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
151.0,8.0,2.017224684357643,7.816013839158986,8.0,1.0,0.125,7.0,0.875,8.0
152.0,10.0,2.681401878595352,7.820037989459004,10.0,2.0,0.2,8.0,0.8,10.0
153.0,9.0,3.6752530932426453,7.8236459308346475,9.0,0.0,0.0,9.0,1.0,9.0
154.0,9.0,2.6606614403426647,7.827240901753146,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
155.0,9.0,2.411584697663784,7.830822995135129,9.0,0.0,0.0,9.0,1.0,9.0
156.0,10.0,3.4931516870856285,7.834788107387733,10.0,0.0,0.0,10.0,1.0,10.0
157.0,11.0,2.853398237377405,7.839131648274422,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
158.0,9.0,2.156560756266117,7.842671474979169,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
159.0,8.0,2.756961517035961,7.845807502637685,8.0,0.0,0.0,8.0,1.0,8.0
160.0,9.0,2.4058342054486275,7.849323818040893,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
161.0,11.0,3.408135063946247,7.8536048130973395,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
162.0,10.0,2.627868704497814,7.8574807869427845,10.0,1.0,0.1,9.0,0.9,10.0
163.0,10.0,4.247981756925583,7.86134179559949,10.0,0.0,0.0,10.0,1.0,10.0
164.0,13.0,5.246230415999889,7.86633892304671,13.0,3.0,0.23076923076923078,10.0,0.7692307692307693,13.0
165.0,9.0,1.522919261828065,7.8697839025301715,9.0,0.0,0.0,9.0,1.0,9.0
166.0,12.0,3.4804130867123604,7.874358824729556,12.0,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0
167.0,11.0,4.084558665752411,7.878534196140807,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
168.0,8.0,3.110742300748825,7.881559917057155,8.0,0.0,0.0,8.0,1.0,8.0
169.0,10.0,3.9443094953894615,7.885329239272748,10.0,1.0,0.1,9.0,0.9,10.0
170.0,12.0,4.27075657248497,7.889833751394567,12.0,1.0,0.08333333333333333,11.0,0.9166666666666666,12.0
171.0,11.0,4.035409674048424,7.89394513823575,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
172.0,12.0,5.852629542350769,7.8984110928112425,12.0,1.0,0.08333333333333333,11.0,0.9166666666666666,12.0
173.0,9.0,2.038507990539074,7.901747518519879,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
174.0,9.0,3.8125324845314026,7.90507284949908,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
175.0,10.0,2.3002968952059746,7.908754738783477,10.0,3.0,0.3,7.0,0.7,10.0
176.0,10.0,3.609526578336954,7.912423121474048,10.0,1.0,0.1,9.0,0.9,10.0
177.0,11.0,4.047573659569025,7.916442860122053,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
178.0,12.0,4.6043988689780235,7.92080967928889,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
179.0,9.0,3.8402796536684036,7.924072324923749,9.0,0.0,0.0,9.0,1.0,9.0
180.0,10.0,2.473453037440777,7.927685045615213,10.0,1.0,0.1,9.0,0.9,10.0
181.0,9.0,2.163712717592716,7.930925372483446,9.0,0.0,0.0,9.0,1.0,9.0
182.0,11.0,3.491962917149067,7.934871565944905,11.0,0.0,0.0,11.0,1.0,11.0
183.0,11.0,3.986506935209036,7.9388022481540474,11.0,0.0,0.0,11.0,1.0,11.0
184.0,10.0,4.852776974439621,7.942362237674116,10.0,0.0,0.0,10.0,1.0,10.0
185.0,12.0,4.0484665632247925,7.946617563244081,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
186.0,9.0,4.67275732755661,7.949797216162376,9.0,0.0,0.0,9.0,1.0,9.0
187.0,9.0,3.8654648140072823,7.952966790923328,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
188.0,9.0,5.0536845326423645,7.956126351214083,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
189.0,10.0,3.5565481707453728,7.959625305098496,10.0,2.0,0.2,8.0,0.8,10.0
190.0,11.0,4.678362838923931,7.963460066638737,11.0,0.0,0.0,11.0,1.0,11.0
191.0,10.0,4.989537537097931,7.966933498404591,10.0,2.0,0.2,8.0,0.8,10.0
192.0,9.0,4.938331879675388,7.970049304976268,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
193.0,10.0,5.846495229750872,7.9734999640244055,10.0,1.0,0.1,9.0,0.9,10.0
194.0,10.0,4.479191839694977,7.976938756959027,10.0,1.0,0.1,9.0,0.9,10.0
195.0,13.0,6.876201368868351,7.981391581580399,13.0,2.0,0.15384615384615385,11.0,0.8461538461538461,13.0
196.0,11.0,5.448277696967125,7.985143931198748,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
197.0,9.0,3.975434496998787,7.988203597021939,9.0,0.0,0.0,9.0,1.0,9.0
198.0,9.0,4.3510046899318695,7.991253929839745,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
199.0,8.0,4.036347568035126,7.99395754757312,8.0,1.0,0.125,7.0,0.875,8.0
